UserName,Date,"Star rating","Review Comment",Link
"Ultimate Man","July 10, 2017",,"We live in the criminal money and property system. The roman way, to become a freed slave you must have the mind of the gladiator. As a gladiator can only free himself if he becomes fearless of death and anihilates his opponents to get financial freedom. Roman greatest feat the slave war machine! Wake up people! We need to change and restablish the righteous system. The underlying system organism has been abused long enough, the underlying system that has always saved us until now to register, organize, structurize, educate, participate, achieve goals and receive. It mutes any necessity of money and property system, an automatically balanced system. In fact The parasite system money and property can be stopped anytimes as it is a system that can only exist over the righteous organism system through intimidation, oppression, deception, slavery, prostitution, brutality, violence and war. We dont need this system and it is an evil criminal system destroying everything as we speak.  My mission is to bring an end to this evil and reestablish the righteous organic system Organism. Time to get real and change for real. If we recover the true system we will evolve so fast as never though before, we will achieve together amazing feats, we will wield technologies never thought before or even imagined. We will cure all diseases, and everybody will be able to get anything good they wish for. All evil that we now know today will be history and we will unite the world together under one banner. All that is criminal will never be allowed anymore. Our education system will be focused to give you all you need to be a great and valued participator of the world. We will all know our position within society and we will be recognized and praised for it. Nobody will feel lost only if you want it yourself. The criminal money and property system is gonna go one way or the other. As any kind of criminality will not be tolerated anylonger however it came to be or exist and whom ever supports or enforces this criminal system will be judged and punished. Time to end criminality in its whole! TIME TO GET REAL AND CHANGE FOR REAL!",
"john de guzman","July 10, 2017",,"Nice Video. but may you please include people who work hard on field such as crops and animals. Taking care of the animals and veggies that we eat, I mean, it is also a person passion who care to the mother earth. THANKS. :) :)",
"H G","July 10, 2017",,"All this success brings about greed and hatred into the universe. Remember Enough is never enough.",
NupeAtl,"July 10, 2017",,"CT Fletcher [4:55]",
fynz,"July 10, 2017",,"It was getting so serious when suddenly the commercial interrupted 😂😂",
"The Willest","July 10, 2017",,"there are so many negative people in these comments. All the positive  things being presented some are criticising the music.",
"Mahesh M","July 10, 2017",,"Some people make motivating others their main business. These people are the bigger problem.",
"Mel - 7","July 10, 2017",,"Why is Morgan Freeman's voice is so powerful??",
TheFightaz,"July 10, 2017",,"get out of here, it's not about making the world a better place, screw the world! its all about making your life a better place. can you imagine trying to make the world a better place? it's like trying to cut the grass with scissors in a gulf field. Fuck that!",
"Derek Rellis","July 09, 2017",,"never give up have no fear dream your dreams you are you the only you only one you . believe.",
goddess356,"July 09, 2017",,"A great video! well done indeed",
"Randy Tirado","July 09, 2017",,"The ad completely fucked it up for me. Right in the middle of the climax.",
"aliaz eid","July 09, 2017",,"all I do is to like ppl not to like me",
"Nicholas Robinson","July 09, 2017",,"That's it I will get up early and try and try and try over and over until I can cook egg on toast. That's it arrrrrrrrrhhh am going to do it.",
"Ranger Rick","July 09, 2017",,"Commercials = Motivational Buzzkill",
"Javier Marin","July 09, 2017",,"Thank you so much Lord Jesus, for the strength, guidance, the courage you give me each morning when I wake , for my wife and children, for your tender loving kindness and mercies are new every morning. You are my King.",
"Jose Echevarria","July 09, 2017",,"Most importantly put God first and yes he is real I have opened my heart and experienced him he has helped me through the toughest times everything was going good and I lost my health, my business and about to be homeless with a family, I know that he is testing me to see if I'll leave in the hard times but I have to remember what he did for me and he's going to get me out of this again. Don't make the biggest mistake of you life and just try looking for him. Jesus died for all of us he loves you, God Bless.",
SwekkedPvP,"July 09, 2017",,"Bro Why does he have to promote Bose headphones right in the middle of it 😂",
"Joseph Medina","July 09, 2017",,"umm.... You guys do know that this is NOT the real Morgan Freeman. I've watched many of Morgan Freeman's interviews and voice overs and this is NOT him. watch a video of the real Morgan Freeman. then watch people doing voice overs.. It's absoiloutly obvious... however...  I appreciate the video... But the voice fake voice is very distracting.",
"Dave Dunne","July 09, 2017",,"funny thing is, imagine if everybody pursued their dream and it came through. their would be nobody left to do the shitty and important jobs. we cant all be the best but we can all be better ppl and improve this world we share",
"petrosson gedeusma","July 09, 2017",,💣💣💥💥🔥🔥🔥,
"Marthy Girma","July 09, 2017",,thxs,
"Mohammad Bilal","July 09, 2017",,"simple as that, be a pathfull person that's it",
"Drake Wilson","July 09, 2017",,"This video is raising up my soul.",
"Laura R","July 09, 2017",,"Extraordinary!! Great motivator. Thanks",
NoodleCake,"July 09, 2017",,"why is everything about money what about just being happy and helping other people and still being able to support yourself but you don't need to be super rich. money destroys ppl and YES it does don't think not you turn out a better person with less money",
"Nicu Ilea","July 09, 2017",,"There is only one way to bring you peace, happiness, it's Jesus Christ.. if you put all your strainght in you sooner or later you will fall down, because we are weak..",
Dave,"July 09, 2017",,"I've been looking for my purpose or true self, or whatever else I'm suppose to simply look inside and acknowledge, but there is nothing there. I envy people that have always known who they are and what they are suppose to be. For every one of them, there are many like me. IF there is nothing there, what do you do? Speak to us, not the few this will change, and that's enough to make a living off of. Motivational speakers, self help books, are both industries. Repeating what others have already said, platitudes and sayings that rhyme, with great oratory performance. Cash in and make another video, plagiarize another book, give another speech. There's money in this and it is easy money for unscrupulous souls. What fills the empty soul?",
"Christian Balbuena","July 09, 2017",,https://www.rode.com/myrodereel/watch/entry/4463,
"Mrs Q.869807","July 09, 2017",,"Just Do It!..Do Stop Trying to Move Forward in Where You Going or Know Exactly where you want to be....Keep It Moving!!one step at a time...",
lynxtouch,"July 09, 2017",,"Did anyone notice that it wasn't Morgan Freeman narrating?",
"Aryan Nath","July 09, 2017",,"damn great",
"AMIYA ROUT","July 09, 2017",,nice,
"Carlos González Barco","July 09, 2017",,"I dont have a dream, or if I do I dont know what it si and I am 15 it might be to be the best football player in the World but that is unrealistic because I am 15 and only play for the school team",
"Simon Hall","July 09, 2017",,Brilliant,
"Tina li","July 09, 2017",,"Great video,  I loved it",
"Devika Pattanshetti","July 09, 2017",,"Why is the background music so loud .I can't hear what they speak",
"Sadiq Ali","July 09, 2017",,"just think and execute",
"born TO die","July 09, 2017",,"one word. powerful!",
"Desi Spiderman","July 09, 2017",,💚,
PrototypeGames,"July 09, 2017",,"""money is success but success is not money"" it is this quote that made people think success is money don't believe people that say success isn't for everyone they still think success is money success is for everyone but it is up to you to find it and achieve it",
"A run","July 09, 2017",,"What book he says @ 1.40 mins ?",
"Ronald Lanton","July 09, 2017",,"good but thats not morgan.",
Crime_Dancehall,"July 09, 2017",,"bullshit,  everyone think they have the blue print. no two person is the same. if u are alive and in your right mind u r successful, u didn't kill ur self did u ? no . so u r successful. not everyone can take the pressures of life, and u have, that's it.",
